Date: 10/27/2017 1:52 PM
LVDT Calibration factors (X1,X2,Y1,Y2,Z1,Z2):  10.000000, 10.000000, 10.000000, 10.000000, 10.000000, 10.000000
TRUE-TRIAXIAL TEST: DATA FILE:C:\Triax data\Log data\SURE_GI_JettedBlock_20171027_135204.txt 
Comments: Gildenhausener sandstone, jetted along y axis 
Units:
Time (s)
Force (kN)
Displacement (m), no offset correction
NB: DispAX = ( DispAX1 + DispAX2 ) / 2.0

Sample sizes(m): 0.3000000   0.3000000   0.3000000

Time    Force X         Force Y         Force Z         Disp X1         Disp X2         Disp Y1         Disp Y2         Disp Z1         Disp Z2         Chan7(V)        Chan8(V)
BEGIN: 
55.3	47.805984	43.838103	49.531324	0.479349	-2.332845	6.212178	-0.470317	-8.665704	0.982771	-18.334038	4.761905
55.7	47.116048	43.838103	49.876292	0.478692	-2.332845	6.214149	-0.469988	-8.661761	0.983099	-15.972145	4.761905
56.1	47.288532	44.183321	49.876292	0.478364	-2.332188	6.234523	-0.470317	-8.660775	0.983428	-16.238335	4.761905
56.9	47.288532	44.873257	49.703808	0.472120	-2.329230	6.135613	-0.470317	-8.661104	0.983757	-17.327691	4.761905
57.1	46.771080	44.873257	49.531324	0.485264	-2.330216	6.252924	-0.470645	-8.663075	0.983099	-16.155970	4.761905
57.3	47.461016	45.218225	49.876292	0.478364	-2.329230	6.189833	-0.470645	-8.657818	0.983428	-17.089334	4.761905
57.9	47.288532	45.045741	49.703808	0.475735	-2.328902	6.165187	-0.470645	-8.663733	0.983757	-18.320581	4.761905
58.5	47.805984	44.873257	49.358590	0.478035	-2.327259	6.217435	-0.470645	-8.659790	0.983757	-17.984471	4.761905
58.9	48.151202	45.735927	49.876292	0.479021	-2.326273	6.239780	-0.470317	-8.669648	0.983428	-18.293342	4.761905
60.1	47.633500	45.563443	48.323686	0.477049	-2.324959	6.272312	-0.470317	-8.665704	0.983757	-17.674292	4.761905
60.3	48.151202	46.253378	49.703808	0.487565	-2.324630	6.322588	-0.469988	-8.671619	0.984086	-17.573400	4.761905
60.5	47.978468	46.253378	50.738962	0.480007	-2.324301	6.256868	-0.469988	-8.668005	0.984086	-17.999662	4.761905
61.1	47.805984	45.735927	50.048776	0.469491	-2.323644	6.167487	-0.469988	-8.667347	0.984414	-17.711071	4.761905
61.7	47.978468	46.080894	49.358590	0.479678	-2.322987	6.178331	-0.469659	-8.665047	0.983757	-16.379345	4.761905
62.1	47.978468	46.943564	50.393744	0.474420	-2.322987	6.157958	-0.470317	-8.653217	0.984086	-17.252621	4.761905
62.5	48.151202	46.080894	49.358590	0.478035	-2.322001	6.284799	-0.470645	-8.677534	0.984086	-18.651407	4.761905
62.9	48.323686	47.288532	49.703808	0.480335	-2.322330	6.233537	-0.469988	-8.663404	0.984086	-15.849612	4.761905
